control_mean	morphine_mean	M	D	prob	ranking	Length	GC	Chrom	GeneStart	GeneEnd	Biotype	mgi_symbol
ENSMUSG00000081156	7.6463507841452	28.9168068627306	-1.91906495963002	21.2704560785854	0.96691571947116	-21.3568516432154	606	0.483498349834984	2	74686050	74686655	transcribed_processed_pseudogene	Gm14425
ENSMUSG00000058567	12.6702421977906	47.060408824942	-1.89306975109707	34.3901666271514	0.966383170389211	-34.4422309632485	512	0.44140625	18	10145453	10145965	pseudogene	Gm2531
ENSMUSG00000097793	8.62604914847558	1.77292441914354	2.28256890153963	6.85312472933204	0.965861219298943	7.2232568378854	4942	0.408134358559288	13	81926892	81931868	lncRNA	Gm17259
ENSMUSG00000104919	17.3433421040546	4.45575288822588	1.96064080665227	12.8875892158288	0.965757888880057	13.035876194896	1229	0.434499593165175	5	52049328	52050556	TEC	Gm42617
ENSMUSG00000066315	27.6855606693861	98.1568732952477	-1.82595555523854	70.4713126258616	0.96526243276899	-70.4949644790437	636	0.581761006289308	4	10848420	10849055	processed_pseudogene	Gm12918
ENSMUSG00000032269	8.00829518516139	1.57737502629754	2.34396944620378	6.43092015886385	0.965230638793949	6.84477368905783	2083	0.502160345655305	9	48810513	48822399	protein_coding	Htr3a
ENSMUSG00000109775	5.85364046248773	0.628896962346208	3.21843856411992	5.22474350014152	0.965013379964497	6.13647223030344	3483	0.41343669250646	8	99772559	99776041	TEC	Gm45297
ENSMUSG00000121053	12.1169493850828	2.96273415669771	2.03202543988903	9.15421522838504	0.964952441512333	9.37703491707015	2218	0.473399458972047	13	108178652	108180869	lncRNA	
ENSMUSG00000027076	11.3710149084466	41.6588292732559	-1.87326127001689	30.2878143648093	0.964854410089288	-30.3456884381109	815	0.525153374233129	2	84657341	84660557	protein_coding	Timm10
ENSMUSG00000008307	21.488692935247	5.72292127982193	1.9087540649873	15.7657716554251	0.964687491720319	15.8808972659485	3062	0.435336381450033	5	3621566	3634356	protein_coding	1700109H08Rik
ENSMUSG00000035048	15.9849584840447	4.14683068545785	1.94663394865839	11.8381277985869	0.964621254272315	11.9971102147869	2377	0.505258729490955	9	102503495	102511624	protein_coding	Anapc13
ENSMUSG00000074219	1.26258544283161	7.08762164120999	-2.48892056796097	5.82503619837838	0.964454335903346	-6.33449069034264	2936	0.448910081743869	8	84658958	84681972	lncRNA	Gm10644
ENSMUSG00000107050	8.7465593010917	1.87940636623925	2.21843856411992	6.86715293485245	0.964441088413746	7.21659608772911	2331	0.398541398541399	5	65837357	65839687	TEC	C030017G13Rik
ENSMUSG00000078235	15.5914018533337	4.04473391027218	1.94663394865839	11.5466679430616	0.964353654982381	11.7096082051192	2437	0.643003693065244	4	138121403	138123839	protein_coding	Fam43b
ENSMUSG00000096887	59.8561107708542	17.0747626269075	1.80963301855259	42.7813481439468	0.963717775481546	42.8196043965309	449	0.349665924276169	6	79794899	79795347	protein_coding	Gm20594
ENSMUSG00000026176	6.39321159144666	0.985504553022725	2.69760640081848	5.40770703842393	0.963693930000265	6.04320905704548	3334	0.577384523095381	1	74430668	74436444	protein_coding	Ctdsp1
ENSMUSG00000093858	15.6045639576157	4.09812557502684	1.92893194692493	11.5064383825889	0.963675383514824	11.6670005874767	2138	0.373713751169317	11	70755486	70763580	lncRNA	Gm19967
ENSMUSG00000028189	9.0346208174596	1.9906584036988	2.18221837620716	7.0439624137608	0.963651538033543	7.37424460727545	6052	0.418208856576338	3	146155550	146171604	protein_coding	Ctbs
ENSMUSG00000064637	318.566089544449	94.1208176498839	1.75900694548262	224.445271894565	0.963503166150015	224.452164572453	128	0.40625	17	13141677	13141804	snoRNA	Snora20
ENSMUSG00000024331	0.351236579510479	5.39621481108091	-3.94143277265847	5.04497823157043	0.963479320668733	-6.40208541480085	5277	0.433579685427326	18	20163690	20192611	protein_coding	Dsc2
ENSMUSG00000088008	287.360531794852	84.9010899167381	1.75900694548262	202.459441878114	0.963463423681212	202.467083030876	129	0.589147286821705	5	135082842	135082970	scaRNA	Gm25492
ENSMUSG00000071104	8.02521364679336	1.64943382518964	2.28256890153963	6.37577982160372	0.963333598283125	6.77205206151318	2656	0.46046686746988	8	46387656	46397182	protein_coding	Ccdc110
ENSMUSG00000051146	12.20336263025	43.2660163100093	-1.82595555523854	31.0626536797593	0.963285907320563	-31.1162749589081	1291	0.610379550735864	16	20437965	20440037	protein_coding	Camk2n2
ENSMUSG00000106717	5.59962365582114	0.551472336317181	3.34396944620378	5.04815131950396	0.963211721378799	6.05524263772757	3972	0.403071500503525	5	31367688	31371659	TEC	Gm42798
ENSMUSG00000073627	6.76661062712517	1.1910157557063	2.50624087510265	5.57559487141887	0.962594388363405	6.11297811988786	6437	0.473357153953705	1	86287296	86301513	lncRNA	C130036L24Rik
ENSMUSG00000030271	2.54249030188861	10.5165547592338	-2.04834797657499	7.97406445734521	0.96250430543412	-8.23294803840247	2187	0.52400548696845	6	113303933	113312029	protein_coding	Ogg1
ENSMUSG00000098206	2.18828268013789	9.37470417291964	-2.09897404964495	7.18642149278175	0.962464562965318	-7.48667789697128	3388	0.369539551357733	1	137894269	137897656	lncRNA	Mir181a-1hg
ENSMUSG00000064851	36.8240151670887	123.303370985038	-1.74349339504656	86.4793558179489	0.962154571708661	-86.4969291472592	151	0.47682119205298	5	7227706	7227856	snRNA	Gm24525
ENSMUSG00000024186	9.03381985653217	2.08316511635934	2.1165589501007	6.95065474017284	0.962069787775217	7.26577064779356	4206	0.552781740370899	17	26421925	26430298	protein_coding	Rgs11
ENSMUSG00000084235	17.0565223626699	58.2327721024008	-1.77150777121616	41.1762497397308	0.962024746310574	-41.214339524153	489	0.411042944785276	5	22733319	22734242	transcribed_processed_pseudogene	Gm15421
ENSMUSG00000114003	34.4115156672389	9.816348808555	1.80963301855259	24.5951668586839	0.962024746310574	24.6616504814324	781	0.47887323943662	13	3348887	3349667	processed_pseudogene	Gm9616
ENSMUSG00000044145	5.2210575495121	0.308513819697443	4.08093504036998	4.91254372981466	0.961749198526879	6.38647921010167	3550	0.372112676056338	2	127028275	127050200	protein_coding	1810024B03Rik
ENSMUSG00000102673	9.56879416663292	2.26169139891775	2.08093504036998	7.30710276771516	0.961728002543518	7.59763394091807	1937	0.441404233350542	2	14949719	14951655	TEC	Gm37437
ENSMUSG00000023571	4.74902196578974	17.6390404966107	-1.89306975109707	12.890018530821	0.961606125639191	-13.0282880996479	1366	0.580527086383602	4	156046775	156051086	protein_coding	C1qtnf12
ENSMUSG00000021696	8.54455406339914	1.91043319698018	2.16110538905396	6.63412086641896	0.961370320324299	6.97724416749575	4013	0.423124844256167	13	108350938	108422217	protein_coding	Elovl7
ENSMUSG00000032215	24.8426194007962	7.02066705080719	1.82313728290233	17.821952349989	0.960898709694513	17.9149606507407	1716	0.455128205128205	9	73020708	73030615	protein_coding	Rsl24d1
ENSMUSG00000029455	3.61583189636519	13.6742762066444	-1.91906495963002	10.0584443102792	0.960782131786027	-10.2398785277105	5126	0.506437768240343	5	121704090	121731887	protein_coding	Aldh2
ENSMUSG00000113922	31.6272368944205	9.16800565295363	1.78648768190473	22.4592312414669	0.960673502371301	22.5301710201073	1553	0.394719896973599	13	9371463	9373015	TEC	Gm48887
ENSMUSG00000105572	50.3513883354196	15.0104129603161	1.74606788977512	35.3409753751035	0.960628460906658	35.3840824883078	2043	0.313264806656877	3	119521397	119523439	TEC	Gm43300
ENSMUSG00000103049	17.8571002403644	4.87006746014491	1.87448416290255	12.9870327802195	0.960538377977373	13.1216123746843	2024	0.339920948616601	16	77413199	77415222	TEC	Gm37311
ENSMUSG00000033208	8.74280863243772	30.2588857526703	-1.79119013707786	21.5160771202326	0.960517181994012	-21.5905057085508	1484	0.483153638814016	10	76089687	76096993	protein_coding	S100b
ENSMUSG00000089759	9.97504039338649	2.44668250592712	2.02749578140852	7.52835788745938	0.960514532496092	7.79659615635574	4924	0.484362307067425	X	133923483	133961085	lncRNA	3632454L22Rik
ENSMUSG00000034282	0.725828410901001	5.66140256540655	-2.96345907898847	4.93557415450555	0.960307871658321	-5.75690732489784	6384	0.5625	11	116111385	116128903	protein_coding	Evpl
ENSMUSG00000030611	4.69342305037863	17.1443913616397	-1.86902427713042	12.450968311261	0.960196592745675	-12.5904671730849	2172	0.523941068139963	7	78432867	78442737	protein_coding	Mrps11
ENSMUSG00000022860	7.59482738603677	1.59566426505325	2.25086004181229	5.99916312098353	0.96010650981639	6.40752128985898	5491	0.399745037333819	16	78727836	78748621	protein_coding	Chodl
ENSMUSG00000102243	7.74923212878934	1.66510689460421	2.21843856411992	6.08412523418513	0.959939591447421	6.47595935194336	2631	0.369061193462562	1	139082890	139085520	TEC	Gm37718
ENSMUSG00000057667	1.16278257846725	6.52737049516704	-2.48892056796097	5.36458791669979	0.959899848978619	-5.91384216137195	3188	0.533877038895859	7	19238411	19242292	protein_coding	Bloc1s3
ENSMUSG00000067870	112.777605533773	34.7690177754261	1.69760640081848	78.0085877583472	0.959833611530615	78.0270570478207	378	0.502645502645503	15	90648482	90648859	processed_pseudogene	Rpl31-ps8
ENSMUSG00000045752	19.0872808517394	5.34255638988255	1.83700945748389	13.7447244618568	0.959820364041014	13.8669410570338	1845	0.591327913279133	7	142622986	142624830	protein_coding	Tssc4
ENSMUSG00000113984	17.183023146571	4.73829939399348	1.85854261903353	12.4447237525776	0.959687889145007	12.5827393656839	1618	0.391841779975278	13	9378666	9380283	TEC	Gm48890
ENSMUSG00000025283	9.68831785728679	2.36890568116638	2.03202543988903	7.31941217612041	0.959677291153326	7.59624393975706	2774	0.431867339581831	X	153996128	153999445	protein_coding	Sat1
ENSMUSG00000040229	11.9722097158071	3.14418390409356	1.92893194692493	8.8280258117135	0.959507723286437	9.03630556080014	2090	0.371291866028708	X	13498328	13507097	protein_coding	Gpr34
ENSMUSG00000028102	18.1260932884466	5.06326912483534	1.83992694086619	13.0628241636113	0.959422939352993	13.1917666094103	2812	0.515291607396871	3	96542692	96552682	protein_coding	Pex11b
ENSMUSG00000104524	2.05850225463882	8.7579000793721	-2.08898996107233	6.69939782473328	0.959327557427867	-7.01753591166457	2251	0.486894713460684	1	135450826	135453076	TEC	Gm37333
ENSMUSG00000108055	1.1480182286013	6.44448966819217	-2.48892056796097	5.29647143959087	0.959266618975704	-5.85212229059005	3229	0.402291731186126	6	45506017	45509245	TEC	Gm43876
ENSMUSG00000102964	1.95875871078129	8.39141287657906	-2.09897404964495	6.43265416579777	0.958784410354238	-6.76644158164676	3785	0.405019815059445	1	155901969	155905753	TEC	9430034N14Rik
ENSMUSG00000038888	4.11883428905955	15.0455022373662	-1.86902427713042	10.9266679483067	0.958744667885436	-11.0853653165358	2475	0.586262626262626	7	43321440	43327722	protein_coding	Ctu1
ENSMUSG00000105700	30.1700209762583	9.00381502734234	1.7445073757875	21.1662059489159	0.958551254537265	21.2379749565749	3041	0.351857941466623	5	49566134	49569174	TEC	Gm42772
ENSMUSG00000104724	3.66506440975638	13.6129544171584	-1.89306975109707	9.94789000740198	0.958482367591341	-10.1264124289843	1770	0.438983050847458	3	138682073	138683842	TEC	Gm43162
ENSMUSG00000044229	8.62300360803788	2.03814323450941	2.08093504036998	6.58486037352847	0.958424078637098	6.90584366903169	5911	0.434613432583319	9	48073321	48311325	protein_coding	Nxpe4
ENSMUSG00000090110	25.4676013292995	7.5244401063613	1.75900694548262	17.9431612229382	0.958320748218213	18.0291746928862	1310	0.447328244274809	X	74448452	74460190	protein_coding	Cmc4
ENSMUSG00000040972	8.42914546270397	28.2245715291673	-1.74349339504656	19.7954260664633	0.958241263280608	-19.8720573260894	1979	0.556341586659929	4	139754157	139974095	protein_coding	Igsf21
ENSMUSG00000107375	23.4864890822825	6.9391175919277	1.75900694548262	16.5473714903548	0.957819993111305	16.6406012113164	947	0.384371700105597	5	81683573	81684519	TEC	Gm43084
ENSMUSG00000050840	3.46487181594616	12.830391529541	-1.8886913105865	9.36551971359481	0.957491455369208	-9.55406271553719	4012	0.498753738783649	1	104696254	104923206	protein_coding	Cdh20
ENSMUSG00000032463	8.71085058521732	2.09703475355703	2.05446282900879	6.61381583166029	0.957064886204064	6.92555971535146	5745	0.456919060052219	9	98868426	98884074	protein_coding	Faim
ENSMUSG00000067722	6.8558917484346	22.8978976825941	-1.73979891148882	16.0420059341595	0.957027793233182	-16.1360730862259	3109	0.471212608555806	17	25403528	25406636	protein_coding	BC003965
ENSMUSG00000106943	5.85801336939569	19.8460322700441	-1.76036721361096	13.9880189006484	0.956728399968206	-14.0983532900709	2373	0.480825958702065	5	74253695	74256067	lncRNA	Dancr
ENSMUSG00000105947	8.99745354406212	2.21525902088576	2.02204135131641	6.78219452317635	0.956635667541001	7.07720381059051	2472	0.395226537216828	5	103131708	103134179	TEC	Gm43789
ENSMUSG00000120847	13.4961803160932	3.72163515508808	1.85854261903353	9.77454516100509	0.956574729088838	9.94966902822863	2060	0.583495145631068	10	81477505	81479564	lncRNA	
ENSMUSG00000120104	1.67281175999711	7.51236719804784	-2.1669924730736	5.83955543805073	0.956452852184511	-6.22866471183235	2770	0.503971119133574	19	12573015	12575784	lncRNA	
ENSMUSG00000104052	2.4260149608335	9.55692896968518	-1.97795864868359	7.13091400885168	0.956270036828021	-7.40015236448138	3438	0.387434554973822	1	59840422	59843859	TEC	Gm38125
ENSMUSG00000047904	3.89203893389901	13.7989032281847	-1.82595555523854	9.90686429428573	0.955673899795989	-10.0737318723053	2143	0.530564629024732	11	113510168	113516854	protein_coding	Sstr2
ENSMUSG00000120362	17.1618095377481	5.07048175891631	1.75900694548262	12.0913277788318	0.955472537954058	12.2186051941048	1080	0.512962962962963	19	33369166	33370245	lncRNA	
ENSMUSG00000042942	2.85874453922206	10.7316456606786	-1.90841771543051	7.87290112145654	0.955387754020613	-8.10090305119131	11022	0.461894393032118	18	10325177	10562940	protein_coding	Greb1l
ENSMUSG00000079108	3.81687691531465	13.5324224867289	-1.82595555523854	9.7155455714142	0.955371857033092	-9.88564309693267	3642	0.429708951125755	12	55276953	55310621	protein_coding	Srp54c
ENSMUSG00000093606	6.19114966205193	1.14324014606046	2.43707885059526	5.04790951599147	0.955308269083009	5.60542093028311	4790	0.440501043841336	16	87292823	87309969	lncRNA	B130034C11Rik
ENSMUSG00000102136	14.8888112525761	4.29163032886333	1.79463085521334	10.5971809237128	0.955186392178682	10.7480669627792	2552	0.431818181818182	2	4182921	4185472	lncRNA	Gm37107
ENSMUSG00000019952	5.08710440235875	0.547612029962961	3.215618657615	4.53949237239579	0.955077762763956	5.56302025434397	4190	0.512410501193317	10	98942898	99033936	protein_coding	Poc1b
ENSMUSG00000105137	18.7881762124711	5.68008706232208	1.72584008154742	13.108089150149	0.95495853535755	13.2212149651735	2121	0.342291371994342	3	100532218	100534338	lncRNA	Gm42869
ENSMUSG00000097042	16.0404623978953	4.73917810439603	1.75900694548262	11.3012842934992	0.954799565482341	11.4373568675961	2311	0.44223279965383	8	22970307	22973348	lncRNA	Gm17491
ENSMUSG00000091623	3.68667415231586	13.0707993228355	-1.82595555523854	9.38412517051961	0.954767771507299	-9.56012128090885	2011	0.592739930382894	5	100125545	100128030	lncRNA	Gm17092
ENSMUSG00000104399	28.7243337450727	8.93331207117391	1.68500636403884	19.7910216738988	0.954712132050976	19.8626228213593	613	0.469820554649266	9	108266281	108267404	lncRNA	Gm37963
ENSMUSG00000031872	7.16139619520227	1.56729258718649	2.19196635275872	5.59410360801578	0.954502821715285	6.00822034123596	3494	0.577561534058386	8	104897074	104945754	protein_coding	Bean1
ENSMUSG00000029344	10.286025480197	2.74492245595469	1.90584833381189	7.54110302424235	0.954322655856715	7.77820626454009	2793	0.571428571428571	5	112424557	112463227	protein_coding	Tpst2
ENSMUSG00000049265	2.79699511581006	10.4674331683061	-1.90395806723981	7.67043805249604	0.954137191002305	-7.9032067060774	3976	0.585010060362173	5	30745514	30782615	protein_coding	Kcnk3
ENSMUSG00000103928	15.21112375935	4.49414878919131	1.75900694548262	10.7169749701587	0.954100098031423	10.8603709856185	2437	0.429216249487074	1	151321056	151323492	TEC	Gm37893
ENSMUSG00000105442	12.523482635654	3.52388693669859	1.82939627337402	8.99959569895544	0.954004716106298	9.1836492457896	1554	0.386743886743887	5	51640094	51641647	TEC	Gm42614
ENSMUSG00000068854	9.55035049848731	2.50814670212043	1.92893194692493	7.04220379636688	0.953829849243568	7.30160343797386	2620	0.452671755725191	3	96128435	96131054	protein_coding	H2bc21
ENSMUSG00000105736	14.3680265897426	45.280581288927	-1.65603055379622	30.9125546991844	0.953549002464033	-30.9568809027197	387	0.511627906976744	5	137272355	137286924	lncRNA	Gm42456
ENSMUSG00000024875	12.2649247622869	3.47874238197752	1.81790063453619	8.78618238030938	0.953384733592984	8.97227750000557	1889	0.533086289041821	19	5138566	5142909	protein_coding	Yif1a
ENSMUSG00000020492	6.51435435387627	21.0877493200896	-1.69471102196028	14.5733949662133	0.952889277481917	-14.6716013539492	3272	0.400977995110024	11	87000060	87015461	protein_coding	Ska2
ENSMUSG00000020990	10.8974547579233	34.3431356370696	-1.65603055379623	23.4456808791462	0.952648173171184	-23.5040930282764	2041	0.475257226849583	12	69793622	69838041	protein_coding	Cdkl1
ENSMUSG00000056987	3.27855323716414	11.6238402586478	-1.82595555523854	8.34528702148361	0.952478605304295	-8.54271204949864	2544	0.430031446540881	12	78738309	78781290	protein_coding	Garin2
ENSMUSG00000028651	3.23468661444467	11.4683147636222	-1.82595555523854	8.23362814917755	0.952139469570516	-8.43366742222121	1719	0.487492728330425	4	123020908	123033744	protein_coding	Ppie
ENSMUSG00000060950	14.8552284778042	4.50153744318094	1.7224810694575	10.3536910346232	0.951901014757703	10.4959925245342	2433	0.586107685984381	12	111644539	111650336	protein_coding	Trmt61a
ENSMUSG00000104693	16.1354787629698	4.97452260375135	1.69760640081848	11.1609561592185	0.951871870280582	11.2893228264629	1321	0.445874337623013	3	101503126	101504446	lncRNA	Gm42941
ENSMUSG00000120285	7.38318765964307	1.74509888452186	2.08093504036998	5.63808877512121	0.951731446890814	6.00985321604341	3138	0.352772466539197	14	111746880	111912267	lncRNA	
ENSMUSG00000106110	14.0596102668834	4.24231398292804	1.7286332964391	9.81729628395534	0.951508889065522	9.96832380094674	3098	0.459651387992253	5	121853172	121856269	TEC	Gm43571
ENSMUSG00000022707	1.21210089784544	6.13914831797041	-2.3405287280683	4.92704742012498	0.951402909148716	-5.45471090041197	5352	0.410127055306428	16	70110837	70366604	protein_coding	Gbe1
ENSMUSG00000064264	7.08515072659326	22.6078360993883	-1.67395246179349	15.522685372795	0.951357867684074	-15.6126832423876	1308	0.636085626911315	7	24206431	24215107	protein_coding	Zfp428
ENSMUSG00000101621	10.5664259930602	2.93822685426136	1.84646978673296	7.62819913879884	0.951180351323424	7.84849493689644	1491	0.460764587525151	10	9852371	10083725	lncRNA	Gm28905
ENSMUSG00000039656	4.66517853027132	15.1616721107288	-1.70042467315468	10.4964935804575	0.951042577431577	-10.6333353917602	3973	0.606342813994463	17	34250786	34257373	protein_coding	Rxrb
ENSMUSG00000024816	1.82356890011491	7.54286542648707	-2.04834797657499	5.71929652637215	0.950960442996052	-6.0750376286663	5082	0.529319165682802	19	5899730	5925302	protein_coding	Frmd8
ENSMUSG00000102930	11.1377512375108	3.17719370886094	1.80963301855259	7.96055752864985	0.950873009564687	8.16365407331665	2413	0.435557397430584	1	36952682	36955620	lncRNA	Gm38115
ENSMUSG00000017057	3.99455911654482	13.2772313299209	-1.73284615084706	9.28267221337611	0.950563018308031	-9.44302701486607	3712	0.411637931034483	X	35375763	35434912	protein_coding	Il13ra1
ENSMUSG00000105861	1.9597942691798	7.81682516997089	-1.99588055668085	5.85703090079109	0.950298068516016	-6.18775808911098	3783	0.395453343906952	5	44781261	44785043	TEC	Gm43508
ENSMUSG00000103041	12.1283739289905	3.5833458375702	1.75900694548262	8.54502809142028	0.950226532072172	8.72419684082253	4279	0.47254031315728	3	65865179	65869457	lncRNA	Gm37305
ENSMUSG00000117546	13.2121466502419	4.01507802009503	1.71836496098527	9.1970686301469	0.950009273242721	9.35621983104149	2455	0.472505091649694	17	86483003	86485457	TEC	Gm54542
ENSMUSG00000105933	1.90686772641646	7.66206132458464	-2.00652780088036	5.75519359816818	0.949799962907029	-6.09494931628654	2430	0.352263374485597	3	104087928	104090357	lncRNA	Gm43260
ENSMUSG00000097797	4.48524821751702	0.252413934069122	4.15132436826138	4.2328342834479	0.949593302069258	5.92877559717457	4339	0.414611661673197	1	7419630	7468093	lncRNA	Gm26901
ENSMUSG00000104293	12.6184866859926	3.83466895130648	1.71836496098527	8.78381773468611	0.949124340937392	8.95032022529519	5141	0.42170783894184	1	156410678	156415818	TEC	Gm38043
ENSMUSG00000103621	10.0628190360943	2.83149963786433	1.82939627337402	7.23131939822997	0.948793153697374	7.4591333923085	1934	0.403309203722854	9	108408031	108409964	TEC	Gm38366
ENSMUSG00000116624	7.47686479224185	1.86025318034127	2.0069344589262	5.61661161190058	0.948546750390801	5.96440373561028	2355	0.371549893842888	16	35141082	35143436	TEC	Gm49706
ENSMUSG00000109095	20.0459073136426	6.37817672169838	1.65209174156611	13.6677305919442	0.948509657419919	13.7672170992005	1202	0.39351081530782	8	9708248	9709449	TEC	Gm44799
ENSMUSG00000059588	9.11171862389249	2.46773139270486	1.88453782756648	6.64398723118762	0.948379832021832	6.90608783260922	4882	0.353748463744367	2	84160970	84255755	protein_coding	Calcrl
ENSMUSG00000069171	8.18833637870173	2.15044975441964	1.92893194692493	6.03788662428209	0.94834803804679	6.33852138464107	5093	0.503632436677793	13	78337092	78347876	protein_coding	Nr2f1
ENSMUSG00000023074	5.33374224482531	16.8091942050981	-1.65603055379623	11.4754519602728	0.948098985242297	-11.5943277031329	2085	0.470023980815348	X	52433475	52459379	protein_coding	Mospd1
ENSMUSG00000041556	13.6708203305354	4.2516461953646	1.68500636403884	9.41917413517077	0.948024799300533	9.56870356085512	1288	0.618012422360248	4	148245078	148250881	protein_coding	Fbxo2
ENSMUSG00000048905	9.37105692917485	2.59196743958372	1.85416417852296	6.77908948959113	0.94779959197732	7.02808502430091	4648	0.49763339070568	17	29115366	29134298	protein_coding	Bnip5
ENSMUSG00000096740	6.21402917733763	1.33523201453937	2.21843856411992	4.87879716279825	0.947762499006438	5.35948984685135	3281	0.465711673270344	19	8861096	8869991	protein_coding	Lbhd1
ENSMUSG00000041079	5.20506247915363	0.838823635378546	2.63347606339876	4.36623884377508	0.947741303023077	5.09894477489064	3917	0.472044932346183	16	87230295	87237461	protein_coding	Rwdd2b
ENSMUSG00000105643	10.8803958325612	3.21462888149669	1.75900694548262	7.66576695106449	0.947680364570914	7.86499131482601	3407	0.405928969768124	3	157685885	157689291	TEC	Gm42611
ENSMUSG00000119219	207.037149104323	69.9079187186759	1.56636186754022	137.129230385647	0.947630024110431	137.138175996547	94	0.457446808510638	7	59513988	59514081	snoRNA	Gm25615
ENSMUSG00000024160	5.11256554820742	16.1121597635296	-1.65603055379622	10.9995942153221	0.94760617862915	-11.1235565399226	2719	0.586980507539537	17	25105617	25111126	protein_coding	Spsb3
ENSMUSG00000014633	2.72169666677944	9.64955118877464	-1.82595555523854	6.9278545219952	0.947547889674907	-7.16444568460365	2043	0.473813020068527	8	117615424	117648194	protein_coding	Cmc2
ENSMUSG00000006342	10.7917055608547	3.18842521084693	1.75900694548262	7.60328035000777	0.947484301724823	7.80410004517308	3435	0.564774381368268	10	75472540	75479842	protein_coding	Susd2
ENSMUSG00000063364	11.8195173859408	3.62143052408193	1.70653952558848	8.1980868618589	0.947375672310097	8.37382262452336	2117	0.400566839867737	2	150152855	150204685	protein_coding	3300002I08Rik
ENSMUSG00000020238	7.48878961647191	23.0739845236919	-1.62346269133979	15.58519490722	0.94724849640993	-15.6695223732636	3465	0.576911976911977	10	81322083	81332226	protein_coding	Ncln
ENSMUSG00000113649	11.7198680590336	3.59089855713417	1.70653952558848	8.12896950189944	0.947179609464007	8.30616772737024	2135	0.439344262295082	13	20456075	20458209	TEC	Gm47665
ENSMUSG00000061374	9.30410387621113	2.6042315823866	1.83700945748389	6.69987229382452	0.946999443605437	6.94714995522932	3785	0.550858652575958	7	5010058	5017696	protein_coding	Fiz1
ENSMUSG00000052616	6.42709538303504	1.46068826343815	2.13751856873635	4.96640711959689	0.946665606867499	5.40686464684251	3749	0.429447852760736	8	105173351	105236542	protein_coding	Terb1
ENSMUSG00000086350	18.4211286474287	5.90033396579077	1.64249293675619	12.5207946816379	0.946538430967332	12.6280672514453	5383	0.448820360393832	1	178105162	178146114	lncRNA	B230369F24Rik
ENSMUSG00000047033	12.572664466783	3.91011802901079	1.68500636403884	8.66254643777219	0.946445698540127	8.82490550846926	2801	0.483041770796144	18	37606593	37609393	protein_coding	Pcdhb15
ENSMUSG00000041346	3.59549065000349	11.6852227538168	-1.70042467315468	8.08973210381333	0.946286728664918	-8.26651133069696	2062	0.523278370514064	11	69452584	69471081	protein_coding	Wrap53
ENSMUSG00000086922	12.1761159640082	36.7739465376587	-1.59463000913208	24.5978305736505	0.945989984897862	-24.6494647770706	685	0.42043795620438	6	31118914	31119598	processed_pseudogene	Gm13835
ENSMUSG00000074863	11.5467320482131	3.54441443341722	1.70386539129016	8.00231761479583	0.945987335399942	8.18170180828585	6180	0.399676375404531	13	62819598	62908523	protein_coding	Platr25
ENSMUSG00000043964	3.02996917574441	10.2309580562907	-1.75556622734714	7.20098888054631	0.945936994939459	-7.41189946210507	2141	0.546473610462401	7	127368987	127374322	protein_coding	Orai3
ENSMUSG00000113792	11.4535021203026	3.53108240706907	1.69760640081848	7.92241971323354	0.945730334101688	8.10225904329967	1861	0.345513164965073	12	35105100	35106960	TEC	Gm10933
ENSMUSG00000057278	15.3472487840754	4.88316459839583	1.65209174156611	10.4640841856796	0.945727684603768	10.5936993051313	1570	0.490445859872611	6	86348286	86356310	protein_coding	Snrpg
ENSMUSG00000107300	8.11633349157833	2.17998419571242	1.89651046923255	5.9363492958659	0.945634952176563	6.23193348186871	2512	0.45421974522293	5	66846225	66848736	TEC	Gm43279
ENSMUSG00000024647	2.24159087949854	8.32582215562207	-1.89306975109707	6.08423127612353	0.945616405691121	-6.37193717042773	2894	0.499308914996545	18	86729235	86736408	protein_coding	Cbln2
ENSMUSG00000053929	6.61388606222094	1.56326585773041	2.08093504036998	5.05062020449054	0.945393847865829	5.46251362398737	3503	0.585783614045104	15	76531127	76541120	protein_coding	Cyhr1
ENSMUSG00000019851	22.3138691633221	7.29401269417878	1.61315607901916	15.0198564691433	0.945301115438624	15.1062358279269	1952	0.480020491803279	10	18720768	18732821	protein_coding	Perp
ENSMUSG00000029676	17.2113014328276	5.5588716849395	1.63049220495994	11.6524297478881	0.945152743555096	11.7659518892396	8669	0.3721305802284	6	25743736	25809245	protein_coding	Pot1a
ENSMUSG00000115610	16.336722540741	5.26550028810539	1.63347606339876	11.0712222526356	0.944604297485626	11.1910770802881	1248	0.528044871794872	14	55216850	55229058	lncRNA	Gm31251
ENSMUSG00000040913	16.1401438654566	5.20214087995213	1.63347606339876	10.9380029855045	0.944450626606258	11.0593016669499	3158	0.54179860671311	19	45566693	45648751	protein_coding	Fbxw4
ENSMUSG00000104488	8.48843812265774	2.36039668087483	1.84646978673296	6.12804144178291	0.944137985851681	6.40018301187758	1856	0.408405172413793	1	80706526	80708381	TEC	Gm38062
ENSMUSG00000062867	8.13192015145816	24.5597855492001	-1.59463000913208	16.4278653977419	0.94411678986832	-16.5050782001283	3077	0.52291192720182	9	108437485	108442783	protein_coding	Impdh2
ENSMUSG00000001521	4.0672496592351	12.8960229706542	-1.66480076342396	8.82877331141908	0.944074397901598	-8.98436418264102	9342	0.479554699207878	6	128298124	128332814	protein_coding	Tulp3
