control_mean	morphine_mean	M	D	prob	ranking	Length	GC	Chrom	GeneStart	GeneEnd	Biotype	mgi_symbol
ENSMUSG00000094500	9.41916012673905	31.5326314720808	-1.74317524067019	22.1134713453417	0.954698866067608	-22.1820710228089	587	0.354344122657581	8	34232140	34237798	protein_coding	Smim18
ENSMUSG00000105202	4.23624476765499	15.0159448410855	-1.82563740086217	10.7797000734305	0.954487590928541	-10.9332010679647	3698	0.39724175229854	3	126973925	126977622	TEC	C230031I18Rik
ENSMUSG00000039307	11.9017526522036	3.2274497196144	1.88270751536427	8.67430293258918	0.954180038510911	8.87626717459171	4723	0.532923988990049	11	121095259	121113481	protein_coding	Hexdc
ENSMUSG00000109359	20.0654944452761	5.92707248842788	1.75932509985899	14.1384219568482	0.953947368421053	14.2474629403582	1837	0.406096897114861	8	9645109	9646945	TEC	Gm44797
ENSMUSG00000024553	8.63817184706411	2.18708379536164	1.98171752119544	6.45108805170247	0.953912601626016	6.74861032988506	2987	0.503180448610646	18	82410505	82424902	protein_coding	Galr1
ENSMUSG00000105340	2.11929461768604	8.42268847932165	-1.99069664713266	6.30339386163561	0.953658536585366	-6.61026832404031	4783	0.485678444490905	5	121656676	121683545	protein_coding	Gm42878
ENSMUSG00000030443	5.27245422224649	17.9967473739537	-1.77118961683979	12.7242931517073	0.953637141634574	-12.84697430796	3146	0.468531468531469	7	6318659	6334284	protein_coding	Zfp583
ENSMUSG00000104379	7.26970520983988	1.7178971538722	2.08125319474635	5.55180805596768	0.95329214805306	5.92909668928999	3169	0.411486273272326	1	15923555	15926723	TEC	Gm37509
ENSMUSG00000070972	2.43463099709195	9.34903686236104	-1.9411146182821	6.91440586526909	0.953270753102268	-7.18170832260515	4542	0.453985028621753	4	58995062	59025573	protein_coding	Dnajc25
ENSMUSG00000014846	14.4608913092964	4.12425460653107	1.80995117292896	10.3366367027654	0.953217265725289	10.4939021137679	1848	0.55952380952381	8	106194125	106198158	protein_coding	Tppp3
ENSMUSG00000038982	4.43651852840168	0.338190158758876	3.71352141024586	4.0983283696428	0.953118314077878	5.53050962297088	6439	0.459077496505669	13	38776818	38819085	protein_coding	Bloc1s5
ENSMUSG00000001034	4.61383074938204	0.495586352355121	3.21875671849629	4.11824439702692	0.95311296534018	5.22688547095769	4394	0.540964952207556	11	61379638	61385232	protein_coding	Mapk7
ENSMUSG00000027163	22.4337112756385	6.79652444521973	1.72279922383388	15.6371868304187	0.952706461275139	15.7318037470299	1602	0.524968789013733	2	101716592	101731991	protein_coding	Commd9
ENSMUSG00000038803	8.69347011697456	28.2472532485052	-1.70010651877831	19.5537831315307	0.952610183996577	-19.6275519851592	1272	0.526729559748428	5	31063229	31065132	protein_coding	Ost4
ENSMUSG00000074890	2.47569268405783	9.42546067689607	-1.92873089382627	6.94976799283824	0.952519255455712	-7.21243911690621	3350	0.452238805970149	2	120958788	120971134	protein_coding	Lcmt2
ENSMUSG00000097827	1.99288026037912	8.00590600091325	-2.00620964650399	6.01302574053413	0.952505883611468	-6.33887653311308	2312	0.48356401384083	15	100357621	100366572	lncRNA	5330439K02Rik
ENSMUSG00000078570	16.0339690509304	4.73621505322272	1.75932509985899	11.2977539977076	0.95227053915276	11.4339175351107	2069	0.618173030449493	4	124742873	124744989	protein_coding	1110065P20Rik
ENSMUSG00000055912	12.501075245727	3.51680625363114	1.82971442775039	8.98426899209584	0.952230423620026	9.16869370245581	1548	0.565245478036176	6	72332430	72336745	protein_coding	Tmem150a
ENSMUSG00000022508	1.9255387542672	7.80038124984503	-2.01828247880456	5.87484249557783	0.952174261874198	-6.21186272482712	6700	0.49910447761194	16	23783802	23807602	protein_coding	Bcl6
ENSMUSG00000110142	3.49055997120948	12.3727638195932	-1.82563740086217	8.88220384838372	0.952077984595635	-9.06788272551367	1584	0.345328282828283	8	81454183	81455766	TEC	Gm45872
ENSMUSG00000022701	2.17850551394634	8.49420948749377	-1.9631409246121	6.31570397354743	0.951906824989303	-6.61377645308409	4230	0.478014184397163	16	43710163	43784677	protein_coding	Ccdc191
ENSMUSG00000008822	11.3519080802813	3.15595135108464	1.84678794110933	8.19595672919663	0.951813222079589	8.40144823267337	1380	0.447826086956522	12	85319172	85335212	protein_coding	Acyp1
ENSMUSG00000015745	3.39413566261254	12.0309747638033	-1.82563740086217	8.63683910119079	0.951668806161746	-8.82768041895973	2172	0.56767955801105	3	95895741	95903313	protein_coding	Plekho1
ENSMUSG00000108536	5.13374836991255	17.1863088896114	-1.74317524067019	12.0525605196988	0.951642062473256	-12.1779667843482	1077	0.409470752089137	7	78427038	78428114	TEC	Gm45059
ENSMUSG00000109576	4.16762336260991	14.2255696579041	-1.77118961683979	10.0579462952942	0.951462879760377	-10.2127075909293	1990	0.363819095477387	7	88864316	88866305	TEC	Gm44704
ENSMUSG00000020346	5.84095393449801	19.0937390530971	-1.70882373587942	13.2527851185991	0.951363928112965	-13.3624994652972	4733	0.549545742657934	11	49135018	49153857	protein_coding	Mgat1
ENSMUSG00000048721	14.4865860115174	4.27913927734402	1.75932509985899	10.2074467341734	0.951262302096705	10.3579531587076	2290	0.502620087336245	11	46126358	46130699	protein_coding	Fndc9
ENSMUSG00000107967	17.7038450559472	5.36356264100592	1.72279922383388	12.3402824149413	0.95124893025246	12.459960162302	2030	0.505418719211823	6	6854222	6856251	TEC	Gm44094
ENSMUSG00000107529	3.8597186697353	13.3012609299641	-1.78499541636482	9.44154226022876	0.951115211810013	-9.60879435143291	2865	0.417102966841187	2	37994444	37997308	TEC	Gm44291
ENSMUSG00000109829	7.33925188605676	1.78534141786587	2.03943301905172	5.55391046819089	0.950952075310227	5.91651996767346	4269	0.485359568985711	11	61298844	61303112	lncRNA	Gm45605
ENSMUSG00000049036	14.0509453478928	4.15045698649632	1.75932509985899	9.90048836139649	0.950930680359435	10.0555902164488	1574	0.634053367217281	12	113149550	113153143	protein_coding	Tmem121
ENSMUSG00000063445	6.39442597655646	1.39913032141378	2.1922845071351	4.99529565514268	0.950922657252888	5.45518927650654	3891	0.469802107427397	16	4527923	4537220	protein_coding	Nmral1
ENSMUSG00000032417	13.3551859768015	3.9449391888558	1.75932509985899	9.4102467879457	0.950275459991442	9.57329459575104	1380	0.48695652173913	9	86454044	86456952	protein_coding	Rwdd2a
ENSMUSG00000035439	0.523782398104947	4.53839915777424	-3.11514401805715	4.01461675966929	0.950270111253744	-5.08146336996094	5278	0.4759378552482	8	71701205	71725578	protein_coding	Haus8
ENSMUSG00000028885	5.51250946599783	17.9115185105178	-1.70010651877831	12.3990090445199	0.950221972614463	-12.5150224714652	2006	0.493020937188435	4	132460277	132484563	protein_coding	Smpdl3b
ENSMUSG00000033316	6.43767946785941	1.4488399416157	2.15164252263775	4.9888395262437	0.950171159606333	5.43305488319734	3006	0.59647371922821	5	110692221	110769246	protein_coding	Galnt9
ENSMUSG00000119974	9.95534777384289	2.71446785183319	1.87480231727893	7.2408799220097	0.950069533590073	7.47965412127042	3610	0.323268698060942	3	17836155	17839764	lncRNA	
ENSMUSG00000081648	19.7169468643995	6.13064873943807	1.68532451841521	13.5862981249614	0.949986628155755	13.6904278776341	888	0.394144144144144	2	23092045	23093695	processed_pseudogene	Gm13423
ENSMUSG00000005892	22.6381981947806	7.08036773491172	1.67686293966702	15.5578304598689	0.949959884467266	15.6479378173756	1384	0.548410404624277	6	92219042	92221631	protein_coding	Trh
ENSMUSG00000046058	22.5080936074543	7.03967596632027	1.67686293966702	15.468417641134	0.949927792041078	15.5590428252825	1392	0.59051724137931	7	27967306	27968697	protein_coding	Eid2
ENSMUSG00000022787	10.2860362119423	2.85962761949889	1.84678794110933	7.42640859244344	0.949807445442875	7.65259238959874	1523	0.491792514773473	16	32066045	32075901	protein_coding	Wdr53
ENSMUSG00000006720	5.24627288584858	0.929806333154741	2.4962906940252	4.31646655269384	0.949791399229782	4.98631634872893	3513	0.455166524338173	13	22129264	22144949	protein_coding	Zfp184
ENSMUSG00000002332	16.6939824710019	5.12842094551254	1.70274157149262	11.5655615254893	0.949684424475824	11.6902327718129	2760	0.523188405797101	14	55976477	55983147	protein_coding	Dhrs1
ENSMUSG00000112790	6.68243533284484	1.5791199653723	2.08125319474635	5.10331536747254	0.9492351305092	5.51139207465077	2758	0.372008701957941	10	81850307	81853064	TEC	Gm33378
ENSMUSG00000120981	4.87248027706175	15.831904001806	-1.70010651877831	10.9594237247442	0.949181643132221	-11.0905063253974	1513	0.456708526107072	13	65425035	65426547	lncRNA	
ENSMUSG00000003873	9.9401225576067	2.76345993940153	1.84678794110933	7.17666261820517	0.949066645271716	7.4104731316543	1576	0.53997461928934	7	45111121	45116322	protein_coding	Bax
ENSMUSG00000089235	217.212560494122	668.836261333438	-1.62254553548465	451.623700839317	0.948956996148909	-451.626615484313	140	0.585714285714286	18	74911632	74911771	scaRNA	Gm23119
ENSMUSG00000111583	10.3540205887562	2.91279619080846	1.82971442775039	7.44122439794776	0.948796534017972	7.66287644606978	1869	0.579454253611557	10	84276643	84302873	lncRNA	Gm47962
ENSMUSG00000103427	3.35286266097027	11.4676707941078	-1.77410710022208	8.11480813313756	0.948320496362858	-8.30647741468632	5222	0.384527001148985	1	137877160	137882381	TEC	Gm37534
ENSMUSG00000106528	2.86182556645746	10.1441293427721	-1.82563740086217	7.2823037763146	0.948280380830124	-7.50765610626597	1932	0.355590062111801	3	56036017	56037948	TEC	Gm42841
ENSMUSG00000007594	9.15871698867809	2.49725508285367	1.87480231727893	6.66146190582442	0.947844458707745	6.9202571087803	3924	0.575178389398573	8	70536107	70543512	protein_coding	Hapln4
ENSMUSG00000102749	4.95815128885098	15.9010462001229	-1.68124749152699	10.9428949112719	0.947515511339324	-11.0712936085584	1301	0.324365872405842	1	176902050	176903350	TEC	Gm37598
ENSMUSG00000101972	89.6844605741415	29.1407186797232	1.62182157610905	60.5437418944183	0.947459349593496	60.565460353263	411	0.669099756690998	13	21967130	21967540	protein_coding	H3c11
ENSMUSG00000102579	9.47218036240106	29.578354623051	-1.64277334371236	20.1061742606499	0.947333654257595	-20.1731739609421	1362	0.335535976505139	3	29274036	29275397	TEC	Gm37965
ENSMUSG00000047773	2.92012441231106	10.1864794627585	-1.80255378774913	7.26635505044743	0.947322956782199	-7.48659574685929	6627	0.427644484683869	11	89281049	89732092	protein_coding	Ankfn1
ENSMUSG00000120717	13.3889324985369	4.12685994740696	1.69792455519485	9.26207255112999	0.947229353872486	9.41641841346959	1583	0.406822488945041	3	69222241	69223823	lncRNA	
ENSMUSG00000112742	2.17029635515616	8.20577082335715	-1.91874680525365	6.03547446820099	0.947178540864356	-6.33313045491541	2123	0.387187941592087	10	130378174	130408584	lncRNA	Gm31793
ENSMUSG00000026355	6.12231950372448	1.40008986213999	2.12855890952471	4.72222964158448	0.946507274283269	5.17978916744457	4666	0.453921988855551	1	128259327	128287401	protein_coding	Mcm6
ENSMUSG00000038393	1.47535676016539	6.27552285950548	-2.08867180669596	4.80016609934009	0.946178326914848	-5.23489679911079	3123	0.480627601665066	3	96465273	96469199	protein_coding	Txnip
ENSMUSG00000097787	10.4568264669424	3.08880344999773	1.75932509985899	7.36802301694471	0.945977749251177	7.5751559710161	2115	0.497872340425532	19	32366591	32368705	lncRNA	2700046G09Rik
ENSMUSG00000106753	10.3880638692265	3.06849191956092	1.75932509985899	7.3195719496656	0.945836007702182	7.5280381463782	2129	0.345702207609206	5	69420928	69423056	TEC	Gm43230
ENSMUSG00000020140	5.83573744212342	1.27295777411247	2.19673041216629	4.56277966801094	0.945635430038511	5.06404806479464	10264	0.469017926734217	10	115286216	115423685	protein_coding	Lgr5
ENSMUSG00000099924	4.86497755776139	15.3285098618453	-1.65571239941985	10.4635323040839	0.945592640136928	-10.5937194520244	2273	0.396392432908051	1	51187468	51189740	lncRNA	Gm28320
ENSMUSG00000106959	2.57731659201432	9.1356486478766	-1.82563740086217	6.55833205586227	0.945520432178006	-6.80769206665353	3933	0.382659547419273	6	28233080	28237012	TEC	Gm42548
ENSMUSG00000040253	0.820723042749647	4.84860712559762	-2.56260299502837	4.02788408284797	0.945274390243902	-4.77396944847665	5614	0.416815105094407	3	142236103	142255910	protein_coding	Gbp7
ENSMUSG00000034412	3.70895944251458	11.9517367302327	-1.68813387711223	8.24277728771815	0.944589751818571	-8.41386792159089	2733	0.592023417489938	11	4136789	4165505	protein_coding	Tbc1d10a
ENSMUSG00000104138	5.54409525293951	17.3122986663496	-1.64277334371236	11.7682034134101	0.94449080017116	-11.8823110478647	2327	0.434035238504512	1	21524915	21527241	TEC	Gm36949
ENSMUSG00000112287	8.96059735899751	27.5271135931828	-1.61918652339474	18.5665162341853	0.944218014548567	-18.6369871511414	2571	0.402567094515753	10	119307223	119309793	TEC	Gm47024
ENSMUSG00000005481	1.60884005656522	6.54760420947628	-2.02494620908557	4.93876415291106	0.944041506204536	-5.33777093061976	5155	0.539088263821533	8	84441806	84453521	protein_coding	Ddx39a
ENSMUSG00000111977	14.3899120975267	4.57755105878043	1.65240989594248	9.81236103874623	0.943731279418057	9.95052197720872	1665	0.56996996996997	10	79473690	79475354	lncRNA	Gm47163
ENSMUSG00000107200	34.4488909308151	11.3063677686833	1.60732200641394	23.1425231621318	0.943659071459136	23.1982728310128	963	0.415368639667705	5	92105859	92106821	TEC	Gm43039
ENSMUSG00000064901	188.337367205697	63.5797498466687	1.56668002191659	124.757617359028	0.943608258451006	124.767453990986	137	0.467153284671533	11	97672465	97672601	snoRNA	Snora21
ENSMUSG00000074607	12.1928410637955	3.84170496721271	1.66621569546751	8.35113609658284	0.94346919127086	8.51573536739319	3401	0.574242869744193	2	163045045	163166090	protein_coding	Tox2
ENSMUSG00000017715	11.2315786810341	3.47077717496933	1.6942300716371	7.76080150606475	0.943461168164313	7.94357951758376	5333	0.560847552972061	11	117877118	117914837	protein_coding	Pgs1
ENSMUSG00000074064	17.0764591583429	5.50271167178673	1.63379421777513	11.5737474865562	0.943113500213949	11.6884949599425	2968	0.591981132075472	8	120121617	120137841	protein_coding	Mlycd
ENSMUSG00000112106	11.8547319776926	3.73517398327342	1.66621569546751	8.11955799441916	0.942947689345314	8.28875725115402	2332	0.456260720411664	10	119489969	119492300	TEC	Gm47026
ENSMUSG00000096199	8.15918393270217	2.26834003359209	1.84678794110933	5.89084389911008	0.942886178861789	6.17354578367321	3840	0.486458333333333	12	4284027	4289950	protein_coding	Ptrhd1
ENSMUSG00000108522	20.638473290018	6.70595485854771	1.62182157610905	13.9325184314703	0.942864783910997	14.0265952771153	1786	0.423292273236282	7	121961223	121963008	TEC	Gm44664
ENSMUSG00000002059	9.27303479143953	2.73912758773384	1.75932509985899	6.53390720370569	0.942819319640565	6.76662162039751	2385	0.567295597484277	11	78079256	78083019	protein_coding	Rab34
ENSMUSG00000117145	26.8400339533778	8.80908750909548	1.60732200641394	18.0309464442823	0.942768506632435	18.1024449649454	618	0.441747572815534	17	28945057	28945674	protein_coding	Gng5c
ENSMUSG00000028133	2.72904590049152	9.24354161763883	-1.76004905923459	6.51449571714731	0.942736414206247	-6.7480684006346	5065	0.445409674234946	3	120949047	120965344	protein_coding	Rwdd3
ENSMUSG00000055862	9.21837059920704	2.72298053335813	1.75932509985899	6.49539006584891	0.942690949935815	6.72943659710993	2799	0.578420864594498	10	80538018	80541207	protein_coding	Izumo4
ENSMUSG00000108918	2.88572390104166	9.66057133304354	-1.74317524067019	6.77484743200188	0.94267757809157	-6.99551410881202	1916	0.381002087682672	8	9759171	9761086	TEC	Gm44802
ENSMUSG00000031828	2.36385078854033	8.37899011981002	-1.82563740086217	6.01513933126969	0.942666880616175	-6.28608408263955	2339	0.598118854211201	8	120589005	120603734	protein_coding	Klhl36
ENSMUSG00000110980	3.28470063395734	10.5846067672476	-1.68813387711223	7.29990613329025	0.942115960633291	-7.49255801057974	3086	0.549254698639015	9	44388009	44391094	lncRNA	Gm47204
ENSMUSG00000024592	13.6815267414682	4.3781137672795	1.64384788243905	9.30341297418866	0.942006311510484	9.44752501075818	3233	0.435199505103619	18	57088905	57108440	protein_coding	C330018D20Rik
ENSMUSG00000046010	6.95040476982504	21.2148961029857	-1.60990870980673	14.2644913331607	0.941639922978177	-14.3550520391856	1591	0.48585795097423	11	82655171	82656761	protein_coding	Zfp830
ENSMUSG00000025584	2.0503264503322	7.53683314004392	-1.8781048207563	5.48650668971172	0.941308301240907	-5.79905452414439	4045	0.492459826946848	7	80863344	80984281	protein_coding	Pde8a
ENSMUSG00000048796	10.8711108816276	3.42525589028455	1.66621569546751	7.4458549913431	0.941214698331194	7.63000860392249	5086	0.529099488792764	3	108103003	108108528	protein_coding	Cyb561d1
ENSMUSG00000028455	9.4529261430769	2.88233809695355	1.71352141024586	6.57058804612336	0.940853658536585	6.79034482888978	3022	0.506949040370616	4	43027690	43031710	protein_coding	Stoml2
ENSMUSG00000018470	1.92985933486765	7.22068450483764	-1.90363991286344	5.29082516996999	0.940695870774497	-5.62287078786581	2865	0.54694589877836	11	69217084	69223868	protein_coding	Kcnab3
ENSMUSG00000038046	5.71477725518948	17.4433590180105	-1.60990870980673	11.728581762821	0.940316110397946	-11.8385571849397	1935	0.510077519379845	11	76134541	76141445	protein_coding	Mrm3
ENSMUSG00000024647	1.91052073061362	7.14832795658598	-1.90363991286344	5.23780722597236	0.940238553701326	-5.57301260130416	2894	0.499308914996545	18	86729235	86736408	protein_coding	Cbln2
ENSMUSG00000080937	21.4803690535968	63.4500708697087	-1.56260299502837	41.9697018161119	0.940104835258879	-41.9987809186578	429	0.468531468531469	2	49075030	49075458	processed_pseudogene	Gm13510
ENSMUSG00000103162	9.73784694971455	3.0278176199227	1.68532451841521	6.71002932979186	0.939960419341035	6.91844002207423	1798	0.398776418242492	2	24764544	24766341	TEC	Gm38147
ENSMUSG00000030446	11.6431629258138	3.72583359031709	1.64384788243905	7.9173293354967	0.939484381685922	8.08618202041705	3799	0.416688602263754	13	67961859	67975121	protein_coding	Zfp273
ENSMUSG00000047123	2.46392468555963	8.36981081913658	-1.76423685619802	5.90588613357694	0.939446940522037	-6.16376692514763	2992	0.496657754010695	17	56576319	56583786	protein_coding	Ticam1
ENSMUSG00000064346	426.369295587737	146.257148434594	1.54359640880355	280.112147153143	0.939444266153188	280.116400220725	67	0.402985074626866	MT	4950	5016	Mt_tRNA	mt-Tw
ENSMUSG00000039632	3.29895405393545	10.3943027792287	-1.65571239941985	7.0953487252932	0.939329268292683	-7.28596987937176	2514	0.498011137629276	9	21901167	21913930	protein_coding	Odad3
ENSMUSG00000079610	1.98003401890697	7.25244944130861	-1.87294311564052	5.27241542240164	0.938938810440736	-5.5952015424651	4654	0.507950150408251	1	36576588	36586526	protein_coding	Ankrd39
ENSMUSG00000058331	16.7973025829462	5.53863441860552	1.60062735383993	11.2586681643407	0.938735558408216	11.3718783303638	2359	0.406528189910979	13	67895919	67903347	protein_coding	Zfp85
ENSMUSG00000102504	6.67759298840075	1.75330630615813	1.9292501013013	4.92428668224261	0.938703465982028	5.28872435302532	4968	0.442834138486312	4	42714926	42719893	TEC	Gm21955
ENSMUSG00000034839	23.7930300988345	8.03215487304739	1.56668002191659	15.7608752257871	0.938695442875481	15.8385502548024	2440	0.575409836065574	9	60620272	60646084	protein_coding	Larp6
ENSMUSG00000040661	10.6735350895083	3.40596203894111	1.64790381719057	7.26757305056722	0.938687419768935	7.45206045574257	11828	0.445214744673656	9	106565281	106666393	protein_coding	Rad54l2
ENSMUSG00000026365	1.0992578222585	5.19529150005584	-2.24067490014101	4.09603367779733	0.938599165596919	-4.66884524243114	8383	0.366217344626029	1	140012446	140111502	protein_coding	Cfh
ENSMUSG00000023277	4.7684751999964	14.554937343618	-1.60990870980673	9.78646214362165	0.938575096277279	-9.91799613543236	2319	0.577835273824925	9	106080307	106092588	protein_coding	Twf2
ENSMUSG00000029446	3.8316333987497	11.8211483386088	-1.62533875037634	7.98951493985909	0.938425331621737	-8.15316349815865	4329	0.458997458997459	5	129842622	129864513	protein_coding	Psph
ENSMUSG00000003657	3.17214400137454	9.99475126677408	-1.65571239941985	6.82260726539954	0.93824080017116	-7.02063768097139	1743	0.505450372920252	8	110864134	110894842	protein_coding	Calb2
ENSMUSG00000075031	10.8839507763697	32.1497012635099	-1.56260299502837	21.2657504871402	0.938155220367993	-21.3230830768295	508	0.56496062992126	13	23930717	23931224	protein_coding	H2bc3
ENSMUSG00000042770	12.6642143498692	4.10758421604388	1.62439551977288	8.55663013382529	0.938050919982884	8.70945348754704	3711	0.494475882511452	6	135114520	135175020	protein_coding	Hebp1
ENSMUSG00000041895	2.29854561369441	7.90061290611665	-1.78124328150371	5.60206729242225	0.937957317073171	-5.87843393913117	4410	0.487981859410431	11	109464157	109502793	protein_coding	Wipi1
ENSMUSG00000120684	8.68323045841511	25.6490745847868	-1.56260299502837	16.9658441263717	0.93732081728712	-17.0376522749003	849	0.481743227326266	2	75488459	75489307	lncRNA	
ENSMUSG00000021493	3.23069357615759	10.104381259144	-1.64506515522035	6.87368768298637	0.937283376123235	-7.06780176067203	4849	0.533924520519695	13	55643608	55661489	protein_coding	Pdlim7
ENSMUSG00000087687	5.66923163109191	17.0506096484774	-1.58859820356132	11.3813780173855	0.937050706033376	-11.4917104830823	1788	0.498881431767338	8	3671548	3675848	protein_coding	Pet100
ENSMUSG00000037824	7.30251489825863	2.05434569080038	1.82971442775039	5.24816920745825	0.936935708172871	5.55797939158026	2650	0.535094339622642	14	40628402	40688764	protein_coding	Tspan14
ENSMUSG00000043445	4.06697094107821	12.4137181683892	-1.60990870980673	8.346747227311	0.936350021394951	-8.50058794028598	2719	0.567488047076131	17	24689366	24692084	protein_coding	Pgp
ENSMUSG00000115144	2.7744321835678	8.89774671241283	-1.68124749152699	6.12331452884503	0.93632595207531	-6.34992708201681	2325	0.445161290322581	15	35589460	35591784	TEC	Gm7968
ENSMUSG00000114624	27.0501320665158	9.23316491168599	1.55073847804757	17.8169671548298	0.936117351305092	17.8843257749231	1533	0.39856490541422	14	10067533	10069065	TEC	Gm48267
ENSMUSG00000115568	9.22965145787389	26.9761471575316	-1.54733623837506	17.7464956996577	0.9360959563543	-17.8138249416727	1897	0.479177648919346	15	27479092	27480988	TEC	Tiaf2
ENSMUSG00000104676	1.27880631751222	5.4394831779727	-2.08867180669596	4.16067686046048	0.936034445870774	-4.65551091216183	3603	0.408825978351374	3	121548693	121552295	TEC	Gm42777
ENSMUSG00000102157	8.89232004102258	26.0721284775988	-1.55187658843531	17.1798084365762	0.935964912280702	-17.2497576465059	2798	0.376697641172266	1	138957923	138960720	TEC	Gm37470
ENSMUSG00000009076	15.5061414105652	5.23463084675097	1.56668002191659	10.2715105638142	0.935622593068036	10.3903039201758	1248	0.568910256410256	11	4654678	4687669	protein_coding	Zmat5
ENSMUSG00000024959	8.28564509194057	2.55387775478702	1.69792455519485	5.73176733715355	0.93538189987163	5.97796826709492	2558	0.575449569976544	19	6919229	6929267	protein_coding	Bad
ENSMUSG00000018593	9.48754104106991	27.5937457095891	-1.54023518199992	18.1062046685191	0.934772143774069	-18.1715979460854	3788	0.498152059134108	11	55285326	55314009	protein_coding	Sparc
ENSMUSG00000106404	5.74148182180251	16.9595516530249	-1.56260299502837	11.2180698312224	0.93476946940522	-11.326377128555	1284	0.335669781931464	5	48960070	48961353	TEC	Gm42919
ENSMUSG00000024191	13.8857344608114	4.6876068013175	1.56668002191659	9.19812765949392	0.93431215233205	9.33059691184973	5110	0.473776908023483	17	27000040	27011539	protein_coding	Bnip1
ENSMUSG00000029650	2.62431034450575	8.41629825319765	-1.68124749152699	5.7919879086919	0.934239944373128	-6.03106268100399	2458	0.489015459723352	5	147815247	147831625	protein_coding	Slc46a3
ENSMUSG00000075585	3.83822530698732	0.394351038074684	3.282887055916	3.44387426891264	0.9341837826273	4.75790052459899	5522	0.588554871423397	5	138980811	138986332	lncRNA	6330403L08Rik
ENSMUSG00000061650	18.2381758495695	6.23793509237824	1.54782099466528	12.0002407571913	0.933959135643988	12.0996499148563	1920	0.5484375	11	59839032	59853031	protein_coding	Med9
ENSMUSG00000006456	17.9116611924161	6.12625850504666	1.54782099466528	11.7854026873695	0.933809370988447	11.8866086978155	3910	0.464961636828645	19	4850597	4861662	protein_coding	Rbm14
ENSMUSG00000092375	9.54480805686661	3.07571529978588	1.63379421777513	6.46909275708073	0.93334135643988	6.67221437348574	2124	0.549905838041431	15	78003906	78028342	lncRNA	A730060N03Rik
ENSMUSG00000061024	12.5987398960842	4.25313756298516	1.56668002191659	8.34560233309906	0.932916131792897	8.49138178350857	2048	0.54248046875	1	9615633	9617680	protein_coding	Rrs1
ENSMUSG00000020903	9.42553898909194	3.05115094892588	1.62722156385164	6.37438804016605	0.932902759948652	6.57880482340644	7137	0.497127644668628	11	67857019	68097974	protein_coding	Stx8
ENSMUSG00000035944	8.15493656990534	2.55055412418475	1.67686293966702	5.60438244572059	0.93285729567822	5.84986939310014	3842	0.524206142634045	15	85716507	85743023	protein_coding	Ttc38
ENSMUSG00000113126	8.13799124716268	2.54525427145917	1.67686293966702	5.59273697570351	0.932790436456996	5.83871357388166	3850	0.422077922077922	13	63558732	63562581	TEC	Gm47588
ENSMUSG00000119948	12.9269635807518	37.0934963409047	-1.52078281933375	24.1665327601529	0.932218121523321	-24.2143363739567	499	0.501002004008016	14	103584323	103597922	lncRNA	
ENSMUSG00000036537	4.52088879345529	13.3540868698798	-1.56260299502837	8.83319807642453	0.932044287548139	-8.97034650263978	1223	0.532297628781684	X	36454898	36456120	protein_coding	Rnf113a1
ENSMUSG00000047044	10.4404584469808	29.8658008000675	-1.51630934275444	19.4253423530868	0.931471972614463	-19.484432749186	1677	0.490757304710793	19	18690557	18695792	protein_coding	D030056L22Rik
ENSMUSG00000097801	2.14887174286662	7.19380282709344	-1.74317524067019	5.04493108422682	0.931220581942662	-5.33760148046701	2573	0.502137582588418	12	80556725	80565690	lncRNA	Gm26777
ENSMUSG00000054619	2.13065394774405	7.13281490331847	-1.74317524067019	5.00216095557441	0.9308675652546	-5.29719493176896	2595	0.485934489402698	15	100202021	100226543	protein_coding	Mettl7a1
ENSMUSG00000097251	4.12538481208418	12.1858222285865	-1.56260299502837	8.0604374165023	0.93058675652546	-8.21050421505414	1787	0.517627308337997	1	92836100	92838486	lncRNA	5033417F24Rik
ENSMUSG00000110841	7.98335993415238	22.9079884580587	-1.52078281933375	14.9246285239063	0.930319319640565	-15.0019104436795	808	0.545792079207921	10	45751384	45752191	transcribed_processed_pseudogene	Gpx4-ps2
ENSMUSG00000074872	10.1543562798821	28.9947596580366	-1.51369339454743	18.8404033781545	0.930239088575096	-18.9011128546515	1089	0.459136822773186	2	124978553	124989761	protein_coding	Ctxn2
ENSMUSG00000117448	4.99831664516387	14.4959008063873	-1.53613078366718	9.49758416122342	0.930231065468549	-9.62100840265988	2028	0.361439842209073	18	9434823	9436850	TEC	Gm50055
ENSMUSG00000036285	14.1805623253306	4.86434794992197	1.54359640880355	9.31621437540858	0.929968977321352	9.44322721117314	4029	0.472822040208489	5	77442029	77457931	protein_coding	Noa1
ENSMUSG00000120298	26.9319034745452	9.46037549554993	1.50934684685064	17.4715279789953	0.929942233632863	17.5366022314732	1266	0.495260663507109	2	34692319	34693584	lncRNA	
ENSMUSG00000058498	0.873329173020979	4.47147111344641	-2.35615211756095	3.59814194042543	0.929934210526316	-4.30093922585933	6331	0.524403727689149	4	152391476	152403450	protein_coding	Rnf207
ENSMUSG00000102417	41.9821335945013	14.8811373502169	1.4962906940252	27.1009962442844	0.929837933247754	27.1422711517247	439	0.425968109339408	16	40129795	40130233	TEC	Gm36939
ENSMUSG00000121071	13.6857598871184	4.71635056489444	1.53693267852254	8.96940932222393	0.929466195977749	9.10013547415136	1616	0.489480198019802	1	86415504	86417119	lncRNA	
