control_mean	morphine_mean	M	D	prob	ranking	Length	GC	Chrom	GeneStart	GeneEnd	Biotype	mgi_symbol
ENSMUSG00000104963	7.68419439980407	1.10854459018205	2.79322721526557	6.57564980962202	0.970659821258794	7.14431863055409	2654	0.39939713639789	3	126931486	126934139	TEC	Gm42974
ENSMUSG00000025403	10.8233694744876	2.20805633069606	2.29330081840021	8.61531314379156	0.970268655094668	8.91531542959993	3109	0.558700546799614	10	127352992	127358313	protein_coding	Shmt2
ENSMUSG00000118239	31.9407255515733	8.11447651552487	1.97682715360496	23.8262490360484	0.970029609105479	23.9081155410256	1692	0.433806146572104	17	31786137	31787828	lncRNA	Gm50107
ENSMUSG00000035372	5.63845332160868	22.9426136153231	-2.02465837428421	17.3041602937144	0.970013310515307	-17.4222043669314	2351	0.552530837941302	19	3758293	3767881	protein_coding	1810055G02Rik
ENSMUSG00000106103	4.43344607327826	18.4768142272759	-2.05921559632058	14.0433681539976	0.970010594083612	-14.1935393042343	1380	0.434782608695652	5	108459236	108460615	TEC	Gm43081
ENSMUSG00000061013	0.249009181160928	6.22661871395378	-4.64417809704173	5.97760953279285	0.96987205606715	-7.56968994897269	4095	0.495482295482295	18	6934518	7004780	protein_coding	Mkx
ENSMUSG00000118555	12.3531041469097	2.70014440376575	2.1937651448493	9.65295974314394	0.969820443864939	9.89910285397183	1816	0.357929515418502	7	110716986	110718801	transcribed_processed_pseudogene	Gm55889
ENSMUSG00000041396	14.1530367045169	3.24088713631104	2.12665094899076	10.9121495682058	0.969654741531524	11.1174481090643	1513	0.449438202247191	1	163822458	163824812	protein_coding	Mettl18
ENSMUSG00000032554	24.8780422726428	6.20317511939823	2.00379420120522	18.6748671532445	0.9694944720615	18.7820620378093	3320	0.481024096385542	9	103081200	103107643	protein_coding	Trf
ENSMUSG00000065036	45.6578774710746	168.327808144012	-1.8823378342365	122.669930672937	0.969483606334719	-122.68437181249	134	0.5	6	131357236	131357369	snoRNA	Gm22362
ENSMUSG00000103839	5.05375667521997	20.563509191622	-2.02465837428421	15.5097525164021	0.969260858935702	-15.6413447200872	2623	0.343499809378574	1	58422671	58425293	TEC	Gm37607
ENSMUSG00000081344	35.7786876089123	131.906001703495	-1.8823378342365	96.1273140945823	0.969138619509412	-96.1457420313592	171	0.584795321637427	2	172351441	172351611	processed_pseudogene	Gm14303
ENSMUSG00000053801	2.47859163066116	11.4422064845626	-2.20677278473443	8.96361485390145	0.969138619509412	-9.23126412646325	2057	0.542051531356344	7	45474647	45480368	protein_coding	Grwd1
ENSMUSG00000037151	8.56085202582649	1.52470840710155	2.48922102837547	7.03614361872494	0.969114171624154	7.46348031091596	3216	0.545398009950249	10	61311580	61418570	protein_coding	Lrrc20
ENSMUSG00000103133	7.84882050176267	30.8235599261952	-1.97348572229469	22.9747394244325	0.969032678673295	-23.0593429550079	1559	0.357280307889673	9	72262357	72263915	TEC	Gm37303
ENSMUSG00000105742	7.84043859178641	1.25676093222689	2.64122412182052	6.58367765955952	0.968828946296145	7.09372091265717	2341	0.483554036736437	5	122303660	122306000	TEC	Gm42748
ENSMUSG00000100017	11.7390042547295	2.56591430520073	2.1937651448493	9.17308994952873	0.968809931274278	9.43176466695923	1911	0.54421768707483	14	57049446	57051356	lncRNA	2410022M11Rik
ENSMUSG00000036992	5.48221826265591	21.9689168335063	-2.00263206795421	16.4866985708504	0.968758319072067	-16.607882615363	1116	0.532258064516129	2	148514521	148517947	protein_coding	Nxt1
ENSMUSG00000071711	1.90329929417452	9.61014530863375	-2.3360558016794	7.70684601445923	0.968641512509168	-8.05311319920104	2143	0.583294447036864	15	78290616	78298213	protein_coding	Mpst
ENSMUSG00000102623	8.73665627659486	1.60047727041652	2.44857904387812	7.13617900617834	0.968549153831527	7.5445735560295	2451	0.433700530395757	6	40075656	40078106	TEC	Gm37673
ENSMUSG00000111947	3.78364599945826	15.7687097301427	-2.05921559632058	11.9850637306844	0.968486675902534	-12.160679319047	1617	0.457019171304886	10	127917223	127918839	lncRNA	Gm47438
ENSMUSG00000103046	13.0650058169213	2.99174023016388	2.12665094899076	10.0732655867574	0.968402466519979	10.2953059129	1639	0.454545454545455	1	39031759	39033397	TEC	Gm37309
ENSMUSG00000071181	8.20635808446265	1.4166007288762	2.534308917904	6.78975735558645	0.968369869339635	7.24731168359055	4846	0.446553858852662	13	107159061	107192005	lncRNA	3830408C21Rik
ENSMUSG00000108359	4.26203802237826	17.4208689724255	-2.03120122015098	13.1588309500473	0.968364436476245	-13.3146765025916	957	0.359456635318704	7	116009082	116010038	TEC	C430039J01Rik
ENSMUSG00000104672	12.907501226	2.95567344016793	2.12665094899076	9.95182778583206	0.968231331323174	10.1765180949921	1659	0.323086196503918	5	14854915	14856573	TEC	Gm43665
ENSMUSG00000075702	44.753557593187	11.9192870047663	1.9087044326855	32.8342705884207	0.968231331323174	32.8897016965034	1481	0.573936529372046	11	3464684	3467351	protein_coding	Selenom
ENSMUSG00000106565	53.511564849481	14.2958082718327	1.90425852765431	39.2157565776484	0.96807649471654	39.2619633296339	343	0.393586005830904	3	104541631	104541973	processed_pseudogene	Gm43582
ENSMUSG00000087380	9.38478142237309	1.85145476804289	2.34166383996161	7.5333266543302	0.967913508814821	7.88887824853607	8475	0.466666666666667	6	31197244	31346635	lncRNA	2210408F21Rik
ENSMUSG00000105985	14.1991324067042	3.34707319948027	2.08483077329613	10.8520592072239	0.967630999918507	11.050507155347	7325	0.392081911262799	5	132044449	132051773	TEC	Gm42993
ENSMUSG00000000552	13.3796642927165	3.1194988387999	2.10065574045781	10.2601654539166	0.967533208377475	10.47300098738	2515	0.565009940357853	15	103222322	103248520	protein_coding	Zfp385a
ENSMUSG00000107230	14.6192487004158	3.515026693361	2.05626162109936	11.1042220070548	0.96744356613153	11.2930048364625	1395	0.490322580645161	6	85938605	85978908	lncRNA	Gm19265
ENSMUSG00002075486	64.8895288907091	231.800033033098	-1.83682317498413	166.910504142388	0.967432700404748	-166.92061080778	110	0.318181818181818	17	21504365	21504474	miRNA	Gm55632
ENSMUSG00000038605	2.49924656091667	11.2170704773432	-2.16613080023709	8.71782391642654	0.967302311683373	-8.9829046795318	2448	0.544117647058824	2	181237011	181241005	protein_coding	Samd10
ENSMUSG00000106386	11.4273603504618	2.55588336577462	2.1605982809141	8.8714769846872	0.967223535164208	9.13078796278413	3837	0.415428720354444	5	132000889	132004725	TEC	Gm42991
ENSMUSG00000109724	8.88750084416618	1.709516178003	2.37818971598672	7.17798466616318	0.967201803710646	7.56169625103381	3442	0.413422428820453	7	12529650	12533091	transcribed_processed_pseudogene	Gm18194
ENSMUSG00000112822	2.60208637155726	11.5743606237849	-2.15319174452959	8.97227425222764	0.967117594328091	-9.22702226863561	3135	0.385007974481659	10	115230655	115233789	TEC	A130012E19Rik
ENSMUSG00000046805	0.235277479661744	5.88324956936796	-4.64417809704173	5.64797208970621	0.966867682612121	-7.31218017578496	4334	0.457083525611444	19	12438143	12442647	protein_coding	Mpeg1
ENSMUSG00000015396	18.2371148737496	4.57554796631907	1.99486107643522	13.6615669074305	0.966761741776003	13.8064434624011	2572	0.523716951788491	13	43938251	43956608	protein_coding	Cd83
ENSMUSG00000040452	2.7493694126119	11.9767356785844	-2.1230620783452	9.22736626597248	0.966726428163964	-9.46845714965824	6305	0.390166534496431	15	20449351	21589619	protein_coding	Cdh12
ENSMUSG00000051246	0.702025884236833	6.41416747039817	-3.19166589234423	5.71214158616134	0.966405889223915	-6.54333956544418	2905	0.535972461273666	5	35065356	35081183	protein_coding	Msantd1
ENSMUSG00000042831	7.5097437488447	1.25609023048059	2.57982357715637	6.25365351836411	0.965930513677234	6.76488521831669	3123	0.522574447646494	7	30008142	30013729	protein_coding	Alkbh6
ENSMUSG00000023048	6.52812161878361	24.4859189823695	-1.90721250287553	17.9577973635858	0.965561078966669	-18.0587913682709	1562	0.508322663252241	15	102367463	102371241	protein_coding	Prr13
ENSMUSG00000113505	9.44540061524043	1.97481362756287	2.25789548226901	7.47058698767756	0.9654850188792	7.80434250589428	2483	0.424083769633508	13	69143656	69146138	TEC	Gm48593
ENSMUSG00000115837	6.19774770960525	0.627442384803404	3.30418913454295	5.57030532480184	0.965452421698856	6.47657063949336	3126	0.421305182341651	15	35787300	35790425	TEC	9130002K18Rik
ENSMUSG00000102349	47.2705177349536	12.9893039397049	1.86361654315696	34.2812137952487	0.965433406676989	34.3318319624147	453	0.437086092715232	19	5851969	5852421	TEC	Gm37376
ENSMUSG00000022184	21.9181603622745	5.74905196354306	1.9307307390155	16.1691083987315	0.965403525928341	16.2839733356607	2047	0.440644846116268	15	3994927	4009055	protein_coding	Fbxo4
ENSMUSG00000028743	3.98095269268154	15.8617294902308	-1.99436445197061	11.8807767975493	0.965365495884606	-12.0470057226047	1793	0.590630228667038	4	139038055	139045737	protein_coding	Akr7a5
ENSMUSG00000108867	27.2321465035193	7.27516652409288	1.90425852765431	19.9569799794264	0.965330182272567	20.0476245585199	674	0.449554896142433	7	60572670	60611133	lncRNA	Gm44643
ENSMUSG00000026798	1.79998693178111	8.94423826739609	-2.31297218856636	7.14425133561498	0.965262271480184	-7.5093386853649	3399	0.520741394527802	2	29677505	29687947	protein_coding	Coq4
ENSMUSG00000067719	36.2997364575858	126.950478634009	-1.8062348551507	90.6507421764233	0.964876538179448	-90.6687351929447	309	0.485436893203884	5	24786552	24786860	processed_pseudogene	Gm10221
ENSMUSG00000063804	1.23735450252554	7.35654566204578	-2.57176960151368	6.11919115952024	0.964827642408932	-6.63765766893868	9065	0.380253723110866	10	45252716	45362491	protein_coding	Lin28b
ENSMUSG00000086171	7.55497433681679	1.32109445098481	2.51569323973666	6.23387988583199	0.964710835846033	6.72234861543474	4454	0.482263134261338	2	143377396	143389757	lncRNA	Pcsk2os1
ENSMUSG00000074158	8.77813446741181	1.76701341882472	2.31260137435915	7.01112104858709	0.964651074348736	7.38267861108885	4995	0.431431431431431	7	42258950	42292012	protein_coding	Zfp976
ENSMUSG00000064724	156.875784131385	45.2627283437409	1.79322721526557	111.613055787644	0.964594029283134	111.627460268973	130	0.469230769230769	6	97524399	97524528	snoRNA	Gm25852
ENSMUSG00000120335	14.7894346108595	3.74310094445695	1.98226103965558	11.0463336664026	0.964273490343085	11.2227824668767	1310	0.495419847328244	10	7539086	7540395	lncRNA	
ENSMUSG00000040693	1.86985195022127	8.99167891914169	-2.265666473788	7.12182696892042	0.964113220873061	-7.47353088878939	4908	0.3920130399348	1	96743995	96799896	protein_coding	Slco4c1
ENSMUSG00000105877	24.063542108649	6.5090206689008	1.88633661965705	17.5545214397482	0.964053459375764	17.6555795379602	1356	0.331120943952802	5	58082962	58084317	TEC	Gm42479
ENSMUSG00000026811	2.75306412442409	11.6094433031194	-2.07618867492429	8.85637917869534	0.964042593648983	-9.09648347278838	4815	0.542471443406023	2	32489721	32510818	protein_coding	St6galnac6
ENSMUSG00000022555	6.67338086946335	0.962721643436898	2.79322721526557	5.71065922602645	0.964004563605248	6.3571807487204	3056	0.558573298429319	15	76386215	76396153	protein_coding	Dgat1
ENSMUSG00000030317	5.53616611797217	0.166388267296865	5.05626162109936	5.36977785067531	0.963950234971342	7.3756556146966	5894	0.4660671869698	6	115218853	115229166	protein_coding	Timp4
ENSMUSG00000091931	5.75690950940861	21.4548100711922	-1.89793468928752	15.6979005617836	0.963931219949474	-15.8122180016735	1417	0.466478475652788	12	102719534	102724062	protein_coding	Gon7
ENSMUSG00000036968	10.6262254778449	2.45275309907725	2.11515531015293	8.17347237876768	0.963863309157091	8.44272069374241	2399	0.479366402667778	5	138185747	138192180	protein_coding	Cnpy4
ENSMUSG00000048949	1.85482964411824	8.91944017687785	-2.265666473788	7.06461053275962	0.963819846249966	-7.419027331802	2199	0.479308776716689	X	102206716	102209013	processed_pseudogene	Gm6206
ENSMUSG00000093803	2.14626941034309	9.7016512376432	-2.17639913569091	7.55538182730011	0.963760084752669	-7.86260184380037	4751	0.551883813933909	9	124195827	124204759	protein_coding	Ppp2r3d
ENSMUSG00000051022	18.2904501677847	4.83749637754481	1.91875809734943	13.4529537902399	0.96351560590009	13.5890985101468	2230	0.357847533632287	5	39771278	39912818	protein_coding	Hs3st1
ENSMUSG00000113288	14.8160462790752	3.77189402864508	1.97379946090739	11.0441522504301	0.963417814359058	11.219143605577	2340	0.337606837606838	12	66502877	66505216	TEC	Gm47982
ENSMUSG00000036880	21.5238542871557	5.82205278827802	1.88633661965705	15.7018014988776	0.963339037839893	15.8147031636011	1516	0.528364116094987	18	74912268	74939279	protein_coding	Acaa2
ENSMUSG00000036353	4.80609236537628	18.1039061390585	-1.91336472985712	13.2978137736822	0.963281992774292	-13.4347614697468	2546	0.410054988216811	3	59123693	59170292	protein_coding	P2ry12
ENSMUSG00000037262	7.77478226340293	28.184123123131	-1.85800850487476	20.409340859728	0.963252112025643	-20.4937402621569	1705	0.442228739002933	2	10085404	10097617	protein_coding	Kin
ENSMUSG00000102157	13.8485770837927	3.50497658129993	1.98226103965558	10.3436005024928	0.963238529867167	10.5318293845137	2798	0.376697641172266	1	138957923	138960720	TEC	Gm37470
ENSMUSG00000051062	14.2472019520519	50.241728844627	-1.81820749681678	35.9945268925752	0.963214081981909	-36.0404195969164	1503	0.626081170991351	11	35688209	35689711	protein_coding	Fbll1
ENSMUSG00000097068	0.509846298427	5.8231124029451	-3.5136561737029	5.3132661045181	0.963099991850705	-6.36997459998244	4884	0.417485667485668	15	92242208	92275984	lncRNA	Gm26760
ENSMUSG00000064325	5.50517157843169	0.216106753514262	4.67097146521457	5.28906482491742	0.963037513921712	7.05635749881109	9076	0.411965623622741	8	80692480	80784635	protein_coding	Hhip
ENSMUSG00000035551	1.25500627305108	7.24203653499855	-2.5287008796218	5.98703026194747	0.963023931763236	-6.49914298166111	3250	0.54	4	45809468	45826923	protein_coding	Igfbpl1
ENSMUSG00000109568	20.5583184849597	5.53616704204358	1.89276288881648	15.0221514429161	0.962964170265939	15.1409241899954	1240	0.425806451612903	8	8687966	8689205	TEC	Gm45074
ENSMUSG00000027935	8.42354753922869	1.70555208251777	2.30418913454295	6.71799545671092	0.962904408768641	7.10216519972144	2300	0.485217391304348	3	90121002	90133692	protein_coding	Rab13
ENSMUSG00000086075	6.28910488668012	0.824804413328612	2.9307307390155	5.46430047335151	0.962708825686578	6.20062596256861	3567	0.486122792262405	5	117527198	117531563	lncRNA	Gm15728
ENSMUSG00000075334	13.2699721508397	3.35853577893055	1.98226103965558	9.91143637190917	0.962586586260288	10.1077163485992	1460	0.561643835616438	2	53974105	53975564	protein_coding	Rprm
ENSMUSG00000107707	48.687407112733	13.8497252161413	1.81369131782528	34.8376818965917	0.962518675467905	34.8848614175901	1487	0.324142568930733	6	77563978	77565464	TEC	Gm44286
ENSMUSG00000106951	8.42510157641011	1.71878996798549	2.29330081840021	6.70631160842463	0.962505093309429	7.08758379371743	3994	0.468202303455183	5	148926866	148932033	lncRNA	5930430L01Rik
ENSMUSG00000117333	3.99096906792172	15.3533064179682	-1.94373837890064	11.3623373500465	0.962371988156358	-11.5273947161478	1533	0.36986301369863	17	22996191	23026710	processed_pseudogene	Gm16386
ENSMUSG00000029119	17.6307393446978	4.72555884541135	1.89953611741191	12.9051804992865	0.962255181593459	13.0442294207253	3528	0.534863945578231	5	36964265	36987997	protein_coding	Man2b2
ENSMUSG00000002825	3.10094048713837	12.426412157219	-2.00263206795421	9.32547167008059	0.962062314943091	-9.53807931761286	1973	0.5727318803852	9	21323133	21331570	protein_coding	Qtrt1
ENSMUSG00000034639	18.4873445321972	5.00069803231132	1.88633661965705	13.4866464998858	0.9620568820797	13.6179256737413	1765	0.469688385269122	6	108042006	108054083	protein_coding	Setmar
ENSMUSG00000110529	9.40965177041526	2.11161092960137	2.15579729465027	7.29804084081389	0.961891179746285	7.60978725654068	3251	0.459550907413104	8	72737747	72740997	TEC	Gm45694
ENSMUSG00000029557	17.6661919066875	4.75734381991271	1.89276288881648	12.9088480867747	0.961662999483878	13.0468735826139	1443	0.546777546777547	5	140313429	140317653	protein_coding	Mrm2
ENSMUSG00000120995	17.2303581759716	4.63997778447722	1.89276288881648	12.5903803914944	0.961402222041127	12.7318588491943	2959	0.380196012166272	17	17225327	17261817	lncRNA	
ENSMUSG00000120403	3.72150582793431	14.3166780649302	-1.94373837890064	10.5951722369959	0.961328878385353	-10.7719911630682	1370	0.424087591240876	1	4855991	4857360	lncRNA	
ENSMUSG00000061360	39.5448652519557	11.3191649059063	1.8047228541034	28.2257003460494	0.961244669002798	28.2833375789544	2166	0.472760849492151	15	81748721	81756112	protein_coding	Phf5a
ENSMUSG00000112153	14.9515043526979	3.95440503003113	1.91875809734943	10.9970993226668	0.961203922527368	11.1632354695555	2728	0.392961876832845	10	90564822	90572192	lncRNA	Gm47591
ENSMUSG00000027882	3.81907339645693	14.5083714135524	-1.92559103219038	10.6892980170955	0.96117947464211	-10.8613531809592	5340	0.449625468164794	3	108700492	108747842	protein_coding	Stxbp3
ENSMUSG00000103967	24.7698606523239	6.94822584224093	1.83386919976291	17.8216348100829	0.960804607068155	17.9157401060017	988	0.388663967611336	9	88562992	88563979	TEC	Gm38214
ENSMUSG00000102553	6.4309573464556	0.989598836980545	2.70011781087408	5.44135850947505	0.960397142313857	6.07445624078699	3964	0.369828456104945	2	14020897	14024860	TEC	D930036K23Rik
ENSMUSG00000077733	127.46157460675	38.3082987284266	1.734333526212	89.1532758783234	0.960299350772825	89.1701436166646	128	0.4921875	2	10080464	10080591	snoRNA	Gm23608
ENSMUSG00000108494	2.2276189991349	9.64088697654777	-2.11366338034295	7.41326797741287	0.960239589275528	-7.70870384632448	1831	0.46805024576734	7	79760552	79762382	TEC	Gm45203
ENSMUSG00000048503	3.70486410259978	13.9785675851967	-1.91572400273104	10.2737034825969	0.960168962051449	-10.4507885684748	3578	0.479597540525433	9	43019945	43027865	protein_coding	Tlcd5
ENSMUSG00000026321	0.340635576032738	5.40552042187653	-3.98813249825909	5.06488484584379	0.960166245619754	-6.44656957810341	5987	0.473860030065141	1	105708443	105775709	protein_coding	Tnfrsf11a
ENSMUSG00000106265	12.8449648828508	3.32599182758432	1.94934641718285	9.51897305526645	0.960049439056855	9.71652198479849	2064	0.384205426356589	5	8377332	8379395	TEC	Gm42490
ENSMUSG00000107706	9.95463393502708	2.34831494139259	2.08374235752147	7.60631899363449	0.960033140466683	7.88657535597384	5429	0.406520537852275	6	148287399	148292827	TEC	Gm44022
ENSMUSG00000054304	25.0688545405967	7.1678517753654	1.80628336809101	17.9010027652313	0.959606660690517	17.9919026121936	1505	0.459136212624585	4	123795922	123797427	pseudogene	D130007C19Rik
ENSMUSG00000110558	10.0363444572244	2.41312117974341	2.05626162109936	7.623223277481	0.959525167739657	7.89567888105477	4064	0.514517716535433	8	73171253	73175316	TEC	Gm45779
ENSMUSG00000106341	3.78891814901626	14.120513641839	-1.89793468928752	10.3315954928227	0.959364898269633	-10.5044762607241	2153	0.352066883418486	3	105690191	105692343	lncRNA	Gm43330
ENSMUSG00000033083	13.4170078533421	3.57730439402503	1.90711818179355	9.83970345931707	0.959356748974547	10.0228171651798	7676	0.447368421052632	14	101679796	101846627	protein_coding	Tbc1d4
ENSMUSG00000021943	8.02445229769942	1.69409443896919	2.24388862427513	6.33035785873023	0.959153016597398	6.71628370289247	5210	0.517850287907869	14	33645544	33659940	protein_coding	Gdf10
ENSMUSG00000112944	5.49487927480985	0.503306362559774	3.44857904387812	4.99157291225008	0.958946567788553	6.06700070547087	3897	0.357197844495766	13	32279262	32283158	TEC	Gm48885
ENSMUSG00000106384	17.9390364261352	4.99426709348376	1.84475751590565	12.9447693326514	0.958935702061772	13.0755567135034	2160	0.424537037037037	5	132526517	132528676	TEC	Gm43188
ENSMUSG00000078572	24.4530598765947	7.05534134854475	1.79322721526557	17.39771852805	0.958846059815826	17.4898906179205	834	0.558752997601918	11	119989754	119991531	protein_coding	Ndufaf8
ENSMUSG00000023330	15.8618848399511	4.35863309976764	1.86361654315696	11.5032517401835	0.958824328362263	11.6532341956198	1350	0.453333333333333	2	125994061	126007199	protein_coding	Dtwd1
ENSMUSG00000108460	8.88507132061404	2.01064571491075	2.1437244623497	6.87442560570329	0.958740118979708	7.20092230056856	3902	0.483085597129677	7	78948773	78952674	TEC	Gm39041
ENSMUSG00000033233	6.28810434726633	0.98069244744772	2.68075248600715	5.30741189981861	0.958560834487817	5.94601168562338	6000	0.521666666666667	3	100829518	100844236	protein_coding	Trim45
ENSMUSG00000108920	14.3308148747049	3.88742952141439	1.88223222132431	10.4433853532905	0.958509222285606	10.6116490599866	2775	0.347747747747748	7	90989224	90991998	TEC	Gm44678
ENSMUSG00000002014	4.28165496095026	15.5212951953935	-1.85800850487476	11.2396402344432	0.958509222285606	-11.3921775005441	3096	0.521963824289406	X	72830634	72834436	protein_coding	Ssr4
ENSMUSG00000120684	27.6241810690718	8.08580345363256	1.77246865509877	19.5383776154393	0.958164235460299	19.6186096596269	849	0.481743227326266	2	75488459	75489307	lncRNA	
ENSMUSG00000110195	7.29654809913417	1.43539307643999	2.34576823829435	5.86115502269418	0.958145220438432	6.31314238932117	6149	0.548544478777037	7	101070898	101162034	protein_coding	Pde2a
ENSMUSG00000058729	5.91207745277029	0.812279774252667	2.86361654315696	5.09979767851762	0.958131638279955	5.84878073345685	7244	0.420071783545003	1	180468715	180518259	protein_coding	Lin9
ENSMUSG00000086770	6.0123384248467	20.8165849694092	-1.79173528545559	14.8042465445625	0.957702442072094	-14.9122778637382	848	0.570754716981132	8	12949146	12965758	lncRNA	Gm15351
ENSMUSG00000086943	12.2093663537432	3.23928141188347	1.91424261622693	8.97008494185971	0.957563904055633	9.1720634896384	2422	0.50990916597853	11	72906682	72909667	lncRNA	4732414G09Rik
ENSMUSG00000027163	14.6397813530849	48.3612380451747	-1.72395717102073	33.7214566920898	0.957457963219515	-33.7654952542385	1602	0.524968789013733	2	101716592	101731991	protein_coding	Commd9
ENSMUSG00000046441	11.1509518489502	2.85985646886334	1.96315221670788	8.29109538008684	0.957438948197648	8.5203420839578	4115	0.473876063183475	8	110942297	110951118	protein_coding	Cmtr2
ENSMUSG00000110320	9.39375952882543	2.25861917882939	2.05626162109936	7.13514034999604	0.957425366039171	7.42552622165916	2171	0.414555504375864	7	12594811	12602510	lncRNA	Gm31152
ENSMUSG00000062778	11.7883537208555	3.09204134770695	1.9307307390155	8.69631237314854	0.957368320973569	8.90806208318935	1903	0.477141355754073	3	106020545	106039436	protein_coding	Chia1
ENSMUSG00000014633	16.96992084828	4.80025671780578	1.82179636746234	12.1696641304742	0.957118409257599	12.3052698894843	2043	0.473813020068527	8	117615424	117648194	protein_coding	Cmc2
ENSMUSG00000030979	13.1168510780996	3.56515710761196	1.87938385901528	9.55169397048759	0.957061364191997	9.73483134909774	3576	0.48993288590604	7	133287972	133311801	protein_coding	Uros
ENSMUSG00000021707	5.14899946045596	0.366819692331296	3.81114912326283	4.78217976812466	0.956075299486594	6.11507162463432	5347	0.445483448662802	13	92491234	92525561	protein_coding	Dhfr
ENSMUSG00000038347	8.61384157159772	2.01512146735833	2.095789985286	6.59872010423939	0.955917746448266	6.92354263917816	4380	0.494520547945206	17	13932706	13982087	protein_coding	Tcte2
ENSMUSG00000109122	6.0570582974282	20.5155186578681	-1.76002642572825	14.4584603604399	0.955833537065711	-14.5651903184845	3872	0.361570247933884	7	58977066	58980937	TEC	A230103L15Rik
ENSMUSG00000034333	0.17690711257009	4.93408760860234	-4.80171937402821	4.75718049603225	0.955765626273327	-6.75923628960754	5764	0.481956974323387	15	88635863	88668719	protein_coding	Zbed4
ENSMUSG00000030545	1.28182601741546	6.78040032804835	-2.40316999753794	5.49857431063289	0.955733029092983	-6.00079540449584	3182	0.455688246385921	7	79385705	79392879	protein_coding	Pex11a
ENSMUSG00000106491	12.1096258457083	3.28490162056179	1.88223222132431	8.82472422514649	0.95541520658463	9.02322313726524	3284	0.357490864799026	5	14613352	14616635	TEC	Gm42446
ENSMUSG00000107118	7.83220310729808	1.73830271334899	2.1717388385193	6.09390039394909	0.955320131475294	6.46931770700018	3385	0.397932053175776	5	129974421	129977805	TEC	Gm42986
ENSMUSG00000105983	14.2339760812351	4.01246007379332	1.82677977497659	10.2215160074418	0.955276668568169	10.3834731105085	4155	0.353309265944645	5	49281929	49286083	TEC	Gm42770
ENSMUSG00000064326	9.69129327588512	2.43146887796955	1.99486107643522	7.25982439791557	0.955062070464238	7.52891233863474	2420	0.553305785123967	12	112611113	112615583	protein_coding	Siva1
ENSMUSG00000108447	8.13893748914253	1.86372566979802	2.12665094899076	6.27521181934451	0.955029473283894	6.62577751184601	2631	0.400228050171038	7	34062126	34064756	TEC	Gm44567
ENSMUSG00000105572	5.9893838288047	20.1610782147843	-1.75109330095824	14.1716943859796	0.954893651699128	-14.2794695110941	2043	0.313264806656877	3	119521397	119523439	TEC	Gm43300
ENSMUSG00000058900	4.54712417772129	15.6706708436462	-1.78504063288158	11.1235466659249	0.954768695841143	-11.2658626163312	2691	0.415830546265329	13	67321195	67332108	protein_coding	Rsl1
ENSMUSG00000034035	4.25839732930676	14.8928238033063	-1.8062348551507	10.6344264739995	0.954722516502323	-10.7867284559714	2634	0.5167046317388	4	116453851	116457463	protein_coding	Ccdc17
ENSMUSG00000103693	13.6871489510604	3.85831326234928	1.82677977497659	9.82883568871112	0.954698068617065	9.99715636278362	4321	0.402221707937977	1	160149256	160154648	lncRNA	Gm37529
ENSMUSG00000024253	11.4572201893708	37.2547692716897	-1.70116807562656	25.797549082319	0.954649172846549	-25.853578310868	1869	0.445157838416265	17	84933924	84963016	protein_coding	Dync2li1
ENSMUSG00000030782	0.547731027853536	5.26781977142911	-3.265666473788	4.72008874357558	0.954641023551463	-5.73967030980455	5585	0.514234556848702	7	127845984	127854871	protein_coding	Tgfb1i1
ENSMUSG00000048039	5.6395027824625	18.9833311638688	-1.75109330095824	13.3438283814063	0.954355798223454	-13.4582347884514	2893	0.490839958520567	3	87837621	87847993	protein_coding	Isg20l2
ENSMUSG00000100002	3.62972193133893	12.9661854226497	-1.83682317498413	9.33646349131082	0.954309618884633	-9.51543324818889	3933	0.399440630561912	9	25063312	25086887	lncRNA	Gm29642
ENSMUSG00000115417	7.63242961717066	24.9577419260647	-1.70927312526362	17.3253123088941	0.95382337761117	-17.4094244941487	668	0.464071856287425	14	47082270	47082937	lncRNA	Gm48949
ENSMUSG00000034063	1.97042047701256	8.33825462564245	-2.08124190265057	6.36783414862989	0.953725586070138	-6.69931933869446	5175	0.48695652173913	6	91879790	91927706	protein_coding	4930590J08Rik
ENSMUSG00000112067	13.3344416511677	3.77189402864508	1.82179636746234	9.56254762252261	0.9535734658952	9.73453948769595	1300	0.416923076923077	12	95700884	95702183	TEC	Gm48015
ENSMUSG00000020133	16.0776273609484	4.75775596093497	1.75670133924045	11.3198714000135	0.953383315676527	11.4553694007715	1649	0.574893875075803	10	80154088	80156371	protein_coding	2310011J03Rik
ENSMUSG00000037411	0.789235756078947	5.56636580078685	-2.81820749681678	4.77713004470791	0.953299106293972	-5.54646418533152	3876	0.50515995872033	5	137090358	137101122	protein_coding	Serpine1
ENSMUSG00000073478	10.5667626616995	2.82294889881324	1.90425852765431	7.74381376288624	0.953117105370385	7.97451265811338	1737	0.51986183074266	1	190956601	190958337	lncRNA	D730003I15Rik
ENSMUSG00000044081	5.02204062690407	0.419996765502236	3.57982357715637	4.60204386140183	0.95298671664901	5.83043262081219	4670	0.440899357601713	13	67877325	67904957	lncRNA	Zfp85os
ENSMUSG00000103544	5.11596496969263	0.517925771031275	3.30418913454295	4.59803919866136	0.952698774889305	5.66212242089996	3787	0.379720095062054	5	49082296	49086082	TEC	Gm10048
